Timestamp,Trial,Adj_Local_Sway_X,Adj_Local_Sway_Z,Local_Sway_Radius,Local_Sway_Jerk,Orb_Event,Reaction_Time,Movement_Time
48.206,1,0.0276,0.0269,0.0385,69.9784,None,0.000,0.000
48.234,1,0.0278,0.0268,0.0386,71.9430,None,0.000,0.000
48.262,1,0.0279,0.0267,0.0386,11.5035,None,0.000,0.000
48.290,1,0.0281,0.0267,0.0387,87.4358,None,0.000,0.000
48.318,1,0.0282,0.0267,0.0388,23.2683,None,0.000,0.000
48.345,1,0.0283,0.0266,0.0388,115.1460,None,0.000,0.000
48.373,1,0.0288,0.0265,0.0391,86.2289,None,0.000,0.000
48.401,1,0.0295,0.0263,0.0395,24.2350,None,0.000,0.000
48.429,1,0.0298,0.0261,0.0396,99.8361,None,0.000,0.000
48.457,1,0.0300,0.0261,0.0398,47.9976,None,0.000,0.000
48.484,1,0.0302,0.0261,0.0399,61.4033,None,0.000,0.000
48.512,1,0.0302,0.0260,0.0399,48.1492,None,0.000,0.000
48.540,1,0.0302,0.0260,0.0398,64.5031,None,0.000,0.000
48.568,1,0.0300,0.0261,0.0398,40.9665,None,0.000,0.000
48.596,1,0.0302,0.0262,0.0400,80.3185,None,0.000,0.000
48.616,1,0.0302,0.0262,0.0400,63.9730,None,0.000,0.000
48.643,1,0.0302,0.0261,0.0399,28.2400,Orb Spawned,0.000,0.000
48.665,1,0.0304,0.0262,0.0402,103.9215,None,0.000,0.000
48.693,1,0.0308,0.0265,0.0406,21.3630,None,0.000,0.000
48.721,1,0.0311,0.0263,0.0407,143.0377,None,0.000,0.000
48.749,1,0.0312,0.0260,0.0406,62.3425,None,0.000,0.000
48.777,1,0.0316,0.0261,0.0409,179.3923,None,0.000,0.000
48.805,1,0.0321,0.0262,0.0414,177.0728,None,0.000,0.000
48.832,1,0.0317,0.0260,0.0410,147.0840,None,0.000,0.000
48.861,1,0.0294,0.0259,0.0392,200.0387,None,0.000,0.000
48.888,1,0.0259,0.0263,0.0369,192.1358,None,0.000,0.000
48.916,1,0.0222,0.0267,0.0347,198.3766,None,0.000,0.000
48.944,1,0.0176,0.0277,0.0329,291.7806,None,0.000,0.000
48.972,1,0.0125,0.0288,0.0314,92.0329,Movement Initiated,0.341,0.000
49.000,1,0.0091,0.0293,0.0307,314.6431,None,0.000,0.000
49.027,1,0.0066,0.0301,0.0309,169.6076,None,0.000,0.000
49.055,1,0.0042,0.0306,0.0309,150.3393,None,0.000,0.000
49.083,1,0.0028,0.0312,0.0313,248.3633,None,0.000,0.000
49.111,1,0.0018,0.0327,0.0327,222.3656,None,0.000,0.000
49.138,1,0.0019,0.0347,0.0348,156.1077,None,0.000,0.000
49.166,1,0.0020,0.0365,0.0365,179.1733,None,0.000,0.000
49.194,1,0.0037,0.0385,0.0387,302.9168,None,0.000,0.000
49.222,1,0.0051,0.0403,0.0406,504.5776,None,0.000,0.000
49.251,1,0.0058,0.0404,0.0408,236.5143,Hit,0.000,0.264
49.278,1,0.0056,0.0405,0.0409,192.8150,None,0.000,0.000
49.306,1,0.0037,0.0410,0.0412,349.8509,None,0.000,0.000
49.334,1,0.0011,0.0410,0.0410,475.0203,None,0.000,0.000
49.362,1,-0.0014,0.0405,0.0406,130.8879,None,0.000,0.000
49.389,1,-0.0044,0.0396,0.0398,112.3372,None,0.000,0.000
49.417,1,-0.0071,0.0385,0.0391,183.7988,None,0.000,0.000
49.445,1,-0.0089,0.0380,0.0390,141.9662,None,0.000,0.000
49.473,1,-0.0106,0.0376,0.0390,162.5210,None,0.000,0.000
49.501,1,-0.0118,0.0368,0.0387,115.7685,None,0.000,0.000
49.529,1,-0.0119,0.0372,0.0390,212.2284,None,0.000,0.000
49.556,1,-0.0106,0.0377,0.0392,121.7540,None,0.000,0.000
49.584,1,-0.0091,0.0374,0.0385,268.3641,None,0.000,0.000
49.612,1,-0.0062,0.0381,0.0386,250.1615,None,0.000,0.000
49.640,1,-0.0030,0.0383,0.0384,349.3870,None,0.000,0.000
49.668,1,-0.0006,0.0374,0.0374,227.1207,None,0.000,0.000
49.696,1,0.0030,0.0364,0.0365,319.4559,None,0.000,0.000
49.723,1,0.0049,0.0365,0.0369,721.5466,None,0.000,0.000
49.751,1,0.0066,0.0370,0.0376,440.9487,None,0.000,0.000
49.780,1,0.0090,0.0358,0.0369,551.1581,None,0.000,0.000
49.808,1,0.0110,0.0339,0.0356,572.3102,None,0.000,0.000
49.835,1,0.0128,0.0323,0.0347,152.7241,None,0.000,0.000
49.863,1,0.0146,0.0305,0.0338,186.8593,None,0.000,0.000
49.891,1,0.0159,0.0288,0.0329,116.3740,None,0.000,0.000
49.919,1,0.0169,0.0270,0.0319,86.0279,None,0.000,0.000
49.954,1,0.0179,0.0248,0.0306,128.1027,None,0.000,0.000
49.985,1,0.0188,0.0228,0.0295,118.8825,None,0.000,0.000
50.017,1,0.0201,0.0203,0.0285,108.1613,None,0.000,0.000
50.044,1,0.0213,0.0188,0.0284,203.8298,None,0.000,0.000
50.072,1,0.0222,0.0173,0.0282,145.2478,None,0.000,0.000
50.100,1,0.0229,0.0159,0.0279,97.7585,None,0.000,0.000
50.127,1,0.0235,0.0149,0.0278,31.6590,None,0.000,0.000
50.156,1,0.0238,0.0136,0.0274,130.0316,None,0.000,0.000
50.183,1,0.0241,0.0122,0.0270,32.6852,None,0.000,0.000
50.211,1,0.0244,0.0113,0.0269,130.4832,None,0.000,0.000
50.239,1,0.0247,0.0103,0.0268,102.2953,None,0.000,0.000
50.267,1,0.0249,0.0090,0.0265,87.9510,None,0.000,0.000
50.295,1,0.0255,0.0074,0.0265,80.2160,None,0.000,0.000
50.322,1,0.0260,0.0057,0.0266,103.2245,None,0.000,0.000
50.351,1,0.0263,0.0046,0.0267,121.0517,None,0.000,0.000
50.378,1,0.0266,0.0043,0.0269,52.6278,None,0.000,0.000
50.407,1,0.0271,0.0037,0.0273,279.7433,None,0.000,0.000
50.434,1,0.0272,0.0028,0.0273,81.4272,None,0.000,0.000
50.461,1,0.0274,0.0023,0.0275,186.4836,None,0.000,0.000
50.489,1,0.0274,0.0023,0.0275,79.7889,None,0.000,0.000
50.517,1,0.0275,0.0026,0.0276,123.6835,None,0.000,0.000
50.545,1,0.0276,0.0023,0.0276,130.5116,None,0.000,0.000
50.573,1,0.0278,0.0018,0.0279,105.9261,None,0.000,0.000
50.601,1,0.0280,0.0019,0.0280,122.3456,None,0.000,0.000
50.629,1,0.0281,0.0019,0.0281,102.5947,None,0.000,0.000
50.656,1,0.0282,0.0017,0.0283,94.4748,None,0.000,0.000
50.684,1,0.0282,0.0016,0.0282,122.6731,None,0.000,0.000
50.712,1,0.0278,0.0020,0.0279,46.2328,None,0.000,0.000
50.740,1,0.0275,0.0025,0.0277,72.3736,None,0.000,0.000
50.768,1,0.0278,0.0030,0.0279,61.9358,None,0.000,0.000
50.795,1,0.0280,0.0033,0.0282,58.3552,None,0.000,0.000
50.824,1,0.0281,0.0039,0.0284,134.6086,None,0.000,0.000
50.852,1,0.0283,0.0045,0.0287,40.9261,None,0.000,0.000
50.879,1,0.0286,0.0050,0.0291,157.0934,None,0.000,0.000
50.907,1,0.0289,0.0052,0.0294,88.9724,None,0.000,0.000
50.935,1,0.0293,0.0057,0.0298,67.1734,None,0.000,0.000
50.963,1,0.0294,0.0062,0.0301,69.7383,Orb Spawned,0.000,0.000
50.991,1,0.0297,0.0068,0.0305,56.3495,None,0.000,0.000
51.019,1,0.0301,0.0074,0.0310,17.6282,None,0.000,0.000
51.047,1,0.0305,0.0079,0.0315,90.0532,None,0.000,0.000
51.074,1,0.0307,0.0085,0.0319,125.0216,None,0.000,0.000
51.102,1,0.0310,0.0093,0.0323,21.9586,None,0.000,0.000
51.130,1,0.0313,0.0098,0.0328,84.5921,None,0.000,0.000
51.158,1,0.0313,0.0103,0.0330,49.1455,None,0.000,0.000
51.186,1,0.0312,0.0108,0.0330,11.7773,None,0.000,0.000
51.221,1,0.0303,0.0110,0.0322,93.4988,None,0.000,0.000
51.246,1,0.0269,0.0110,0.0291,285.9337,None,0.000,0.000
51.269,1,0.0218,0.0115,0.0246,127.1774,None,0.000,0.000
51.298,1,0.0177,0.0126,0.0218,395.8457,None,0.000,0.000
51.325,1,0.0141,0.0140,0.0199,94.2716,Movement Initiated,0.376,0.000
51.353,1,0.0106,0.0150,0.0184,145.9658,None,0.000,0.000
51.381,1,0.0074,0.0166,0.0181,111.2219,None,0.000,0.000
51.408,1,0.0051,0.0187,0.0194,97.1963,None,0.000,0.000
51.437,1,0.0027,0.0208,0.0209,189.6832,None,0.000,0.000
51.464,1,0.0011,0.0225,0.0225,234.3611,None,0.000,0.000
51.492,1,-0.0004,0.0243,0.0243,129.1115,None,0.000,0.000
51.520,1,-0.0012,0.0256,0.0256,217.2227,None,0.000,0.000
51.547,1,-0.0010,0.0263,0.0264,68.4091,None,0.000,0.000
51.575,1,-0.0012,0.0262,0.0262,436.0321,None,0.000,0.000
51.603,1,-0.0008,0.0268,0.0268,246.7215,Hit,0.000,0.278
51.632,1,-0.0014,0.0281,0.0281,212.3088,None,0.000,0.000
51.659,1,-0.0036,0.0294,0.0296,156.1015,None,0.000,0.000
51.687,1,-0.0059,0.0300,0.0306,375.0079,None,0.000,0.000
51.715,1,-0.0087,0.0295,0.0307,73.3367,None,0.000,0.000
51.742,1,-0.0109,0.0286,0.0306,222.2616,None,0.000,0.000
51.771,1,-0.0127,0.0289,0.0316,349.1328,None,0.000,0.000
51.798,1,-0.0140,0.0297,0.0329,129.8014,None,0.000,0.000
51.827,1,-0.0142,0.0309,0.0340,241.9771,None,0.000,0.000
51.854,1,-0.0134,0.0317,0.0344,218.5781,None,0.000,0.000
51.882,1,-0.0116,0.0321,0.0341,270.7591,None,0.000,0.000
51.909,1,-0.0083,0.0341,0.0351,388.6712,None,0.000,0.000
51.938,1,-0.0053,0.0360,0.0364,380.8443,None,0.000,0.000
51.965,1,-0.0012,0.0367,0.0367,722.8709,None,0.000,0.000
51.993,1,0.0039,0.0370,0.0372,134.4246,None,0.000,0.000
52.021,1,0.0084,0.0378,0.0387,748.3915,None,0.000,0.000
52.049,1,0.0126,0.0384,0.0404,311.1739,None,0.000,0.000
52.077,1,0.0184,0.0383,0.0425,378.9177,None,0.000,0.000
52.104,1,0.0227,0.0372,0.0436,536.9734,None,0.000,0.000
52.133,1,0.0269,0.0358,0.0448,348.5096,None,0.000,0.000
52.160,1,0.0317,0.0343,0.0467,103.3564,None,0.000,0.000
52.188,1,0.0354,0.0332,0.0485,255.2946,None,0.000,0.000
52.216,1,0.0385,0.0325,0.0504,242.8855,None,0.000,0.000
52.244,1,0.0413,0.0318,0.0521,72.0422,None,0.000,0.000
52.271,1,0.0437,0.0315,0.0538,126.8272,None,0.000,0.000
52.299,1,0.0456,0.0308,0.0550,171.6756,None,0.000,0.000
52.327,1,0.0469,0.0300,0.0557,58.5745,None,0.000,0.000
52.355,1,0.0479,0.0298,0.0564,221.8569,None,0.000,0.000
52.383,1,0.0488,0.0300,0.0573,78.6653,None,0.000,0.000
52.411,1,0.0495,0.0294,0.0576,289.0771,None,0.000,0.000
52.440,1,0.0499,0.0284,0.0574,56.8391,None,0.000,0.000
52.467,1,0.0500,0.0279,0.0572,313.6943,None,0.000,0.000
52.494,1,0.0501,0.0279,0.0574,57.9400,None,0.000,0.000
52.522,1,0.0501,0.0277,0.0572,254.3770,None,0.000,0.000
52.550,1,0.0499,0.0274,0.0569,114.0620,None,0.000,0.000
52.578,1,0.0499,0.0272,0.0568,46.1245,None,0.000,0.000
52.605,1,0.0498,0.0271,0.0567,35.0889,None,0.000,0.000
52.634,1,0.0496,0.0272,0.0565,75.9359,None,0.000,0.000
52.661,1,0.0493,0.0275,0.0565,34.1253,None,0.000,0.000
52.689,1,0.0491,0.0274,0.0563,139.8369,None,0.000,0.000
52.717,1,0.0488,0.0273,0.0559,91.5719,None,0.000,0.000
52.745,1,0.0486,0.0274,0.0558,105.5430,None,0.000,0.000
52.773,1,0.0482,0.0277,0.0556,63.6522,None,0.000,0.000
52.801,1,0.0480,0.0277,0.0554,112.8227,None,0.000,0.000
52.829,1,0.0481,0.0276,0.0555,68.3902,None,0.000,0.000
52.856,1,0.0480,0.0275,0.0553,41.8097,None,0.000,0.000
52.884,1,0.0479,0.0276,0.0553,55.9924,None,0.000,0.000
52.912,1,0.0480,0.0280,0.0556,15.4100,Orb Spawned,0.000,0.000
52.940,1,0.0480,0.0281,0.0556,112.2155,None,0.000,0.000
52.968,1,0.0477,0.0281,0.0554,43.3905,None,0.000,0.000
52.995,1,0.0476,0.0280,0.0552,80.5600,None,0.000,0.000
53.023,1,0.0474,0.0282,0.0551,21.2338,None,0.000,0.000
53.051,1,0.0472,0.0284,0.0550,34.9054,None,0.000,0.000
53.079,1,0.0468,0.0286,0.0548,11.1026,None,0.000,0.000
53.107,1,0.0466,0.0288,0.0547,27.4469,None,0.000,0.000
53.134,1,0.0464,0.0289,0.0547,27.4501,None,0.000,0.000
53.163,1,0.0463,0.0289,0.0546,14.7310,None,0.000,0.000
53.190,1,0.0452,0.0290,0.0537,149.9956,None,0.000,0.000
53.218,1,0.0430,0.0289,0.0518,116.6543,None,0.000,0.000
53.246,1,0.0391,0.0290,0.0487,143.1264,None,0.000,0.000
53.274,1,0.0350,0.0300,0.0461,193.5439,None,0.000,0.000
53.302,1,0.0300,0.0311,0.0432,137.9401,Movement Initiated,0.404,0.000
53.330,1,0.0250,0.0318,0.0404,163.2949,None,0.000,0.000
53.357,1,0.0217,0.0335,0.0399,290.2825,None,0.000,0.000
53.386,1,0.0192,0.0358,0.0406,130.6664,None,0.000,0.000
53.413,1,0.0163,0.0370,0.0404,289.4539,None,0.000,0.000
53.441,1,0.0140,0.0384,0.0408,219.8236,None,0.000,0.000
53.469,1,0.0127,0.0399,0.0419,53.3330,None,0.000,0.000
53.497,1,0.0110,0.0410,0.0425,196.4765,None,0.000,0.000
53.525,1,0.0106,0.0422,0.0435,289.1033,None,0.000,0.000
53.552,1,0.0105,0.0431,0.0444,236.8126,None,0.000,0.000
53.581,1,0.0096,0.0430,0.0441,178.7069,Hit,0.000,0.278
53.609,1,0.0088,0.0425,0.0434,172.7769,None,0.000,0.000
53.636,1,0.0064,0.0429,0.0433,473.0288,None,0.000,0.000
53.664,1,0.0022,0.0443,0.0444,158.7343,None,0.000,0.000
53.692,1,-0.0022,0.0442,0.0442,695.4166,None,0.000,0.000
53.719,1,-0.0058,0.0429,0.0433,166.5939,None,0.000,0.000
53.747,1,-0.0086,0.0422,0.0431,321.4373,None,0.000,0.000
53.775,1,-0.0110,0.0419,0.0434,254.4054,None,0.000,0.000
53.803,1,-0.0124,0.0426,0.0443,179.1602,None,0.000,0.000
53.831,1,-0.0118,0.0446,0.0462,131.8880,None,0.000,0.000
53.859,1,-0.0102,0.0445,0.0457,528.1123,None,0.000,0.000
53.886,1,-0.0071,0.0437,0.0443,195.8707,None,0.000,0.000
53.914,1,-0.0033,0.0444,0.0446,537.6335,None,0.000,0.000
53.942,1,0.0001,0.0444,0.0444,368.1826,None,0.000,0.000
53.970,1,0.0043,0.0439,0.0441,582.5727,None,0.000,0.000
53.998,1,0.0088,0.0431,0.0440,127.2690,None,0.000,0.000
54.026,1,0.0116,0.0428,0.0444,516.4063,None,0.000,0.000
54.054,1,0.0142,0.0425,0.0449,367.3814,None,0.000,0.000
54.081,1,0.0173,0.0411,0.0446,436.2202,None,0.000,0.000
54.109,1,0.0192,0.0400,0.0444,752.5208,None,0.000,0.000
54.137,1,0.0211,0.0400,0.0452,176.5581,None,0.000,0.000
54.165,1,0.0233,0.0394,0.0457,547.2714,None,0.000,0.000
54.193,1,0.0249,0.0381,0.0455,260.4586,None,0.000,0.000
54.221,1,0.0264,0.0371,0.0455,148.5399,None,0.000,0.000
54.248,1,0.0277,0.0363,0.0457,96.3227,None,0.000,0.000
54.276,1,0.0288,0.0352,0.0455,207.1875,None,0.000,0.000
54.304,1,0.0300,0.0336,0.0450,30.3309,None,0.000,0.000
54.332,1,0.0312,0.0322,0.0448,208.1319,None,0.000,0.000
54.360,1,0.0323,0.0310,0.0448,71.6281,None,0.000,0.000
54.388,1,0.0333,0.0297,0.0446,56.8169,None,0.000,0.000
54.416,1,0.0342,0.0282,0.0443,74.5778,None,0.000,0.000
54.444,1,0.0350,0.0270,0.0441,121.0574,None,0.000,0.000
54.471,1,0.0357,0.0260,0.0442,37.8625,None,0.000,0.000
54.500,1,0.0362,0.0254,0.0442,47.1623,None,0.000,0.000
54.527,1,0.0365,0.0250,0.0443,29.8693,None,0.000,0.000
54.555,1,0.0369,0.0246,0.0443,32.3489,None,0.000,0.000
54.583,1,0.0372,0.0242,0.0444,34.1438,None,0.000,0.000
54.610,1,0.0375,0.0240,0.0445,52.5265,None,0.000,0.000
54.638,1,0.0377,0.0239,0.0446,39.3851,None,0.000,0.000
54.666,1,0.0379,0.0236,0.0447,140.4365,None,0.000,0.000
54.694,1,0.0383,0.0232,0.0448,75.9651,None,0.000,0.000
54.722,1,0.0386,0.0230,0.0449,117.7687,None,0.000,0.000
54.750,1,0.0388,0.0228,0.0450,117.8943,None,0.000,0.000
54.777,1,0.0390,0.0225,0.0450,21.8768,None,0.000,0.000
54.805,1,0.0393,0.0222,0.0451,9.9552,None,0.000,0.000
54.833,1,0.0398,0.0218,0.0453,34.2822,None,0.000,0.000
54.861,1,0.0400,0.0217,0.0455,105.7182,None,0.000,0.000
54.889,1,0.0403,0.0216,0.0458,96.9823,None,0.000,0.000
54.917,1,0.0407,0.0215,0.0461,11.7575,None,0.000,0.000
54.945,1,0.0411,0.0214,0.0463,28.7004,None,0.000,0.000
54.972,1,0.0414,0.0217,0.0467,98.7020,None,0.000,0.000
55.001,1,0.0418,0.0219,0.0472,100.7781,None,0.000,0.000
55.028,1,0.0421,0.0218,0.0475,55.2381,None,0.000,0.000
55.056,1,0.0425,0.0218,0.0478,85.2833,Orb Spawned,0.000,0.000
55.084,1,0.0427,0.0219,0.0480,28.7208,None,0.000,0.000
55.112,1,0.0428,0.0220,0.0481,29.9063,None,0.000,0.000
55.139,1,0.0428,0.0222,0.0482,8.1838,None,0.000,0.000
55.167,1,0.0429,0.0223,0.0483,55.9720,None,0.000,0.000
55.195,1,0.0429,0.0224,0.0484,37.3597,None,0.000,0.000
55.223,1,0.0428,0.0227,0.0485,66.0737,None,0.000,0.000
55.251,1,0.0427,0.0228,0.0484,63.7161,None,0.000,0.000
55.279,1,0.0427,0.0226,0.0483,73.1580,None,0.000,0.000
55.307,1,0.0425,0.0223,0.0480,184.4874,None,0.000,0.000
55.334,1,0.0422,0.0219,0.0475,84.7147,None,0.000,0.000
55.362,1,0.0417,0.0214,0.0468,72.9739,Movement Initiated,0.334,0.000
55.390,1,0.0406,0.0207,0.0456,61.9808,None,0.000,0.000
55.418,1,0.0396,0.0197,0.0442,81.5317,None,0.000,0.000
55.446,1,0.0390,0.0192,0.0435,219.3533,None,0.000,0.000
55.474,1,0.0385,0.0194,0.0431,185.5234,None,0.000,0.000
55.502,1,0.0387,0.0193,0.0432,158.4651,None,0.000,0.000
55.529,1,0.0400,0.0190,0.0443,68.7539,None,0.000,0.000
55.557,1,0.0411,0.0179,0.0448,186.2011,None,0.000,0.000
55.585,1,0.0424,0.0165,0.0455,216.1866,Hit,0.000,0.223
55.613,1,0.0433,0.0165,0.0463,300.4167,None,0.000,0.000
55.641,1,0.0435,0.0173,0.0468,300.9316,None,0.000,0.000
55.669,1,0.0424,0.0177,0.0459,197.1987,None,0.000,0.000
55.697,1,0.0404,0.0188,0.0446,215.9106,None,0.000,0.000
55.724,1,0.0393,0.0191,0.0437,617.8571,None,0.000,0.000
55.752,1,0.0375,0.0193,0.0422,577.1083,None,0.000,0.000
55.773,1,0.0365,0.0197,0.0415,236.2406,None,0.000,0.000
55.794,1,0.0353,0.0213,0.0412,262.1192,None,0.000,0.000
55.822,1,0.0346,0.0223,0.0412,243.7976,None,0.000,0.000
55.850,1,0.0344,0.0224,0.0411,136.2681,None,0.000,0.000
55.877,1,0.0349,0.0226,0.0415,212.4583,None,0.000,0.000
55.905,1,0.0349,0.0237,0.0422,378.1200,None,0.000,0.000
55.933,1,0.0353,0.0246,0.0430,388.3697,None,0.000,0.000
55.961,1,0.0363,0.0246,0.0439,210.6732,None,0.000,0.000
55.989,1,0.0366,0.0247,0.0442,239.7798,None,0.000,0.000
56.016,1,0.0372,0.0249,0.0448,158.3042,None,0.000,0.000
56.044,1,0.0382,0.0252,0.0458,49.5430,None,0.000,0.000
56.073,1,0.0391,0.0256,0.0467,84.9396,None,0.000,0.000
56.100,1,0.0398,0.0254,0.0473,160.2916,None,0.000,0.000
56.128,1,0.0405,0.0252,0.0477,148.3723,None,0.000,0.000
56.156,1,0.0413,0.0249,0.0482,52.6104,None,0.000,0.000
56.184,1,0.0419,0.0246,0.0486,36.9309,None,0.000,0.000
56.212,1,0.0425,0.0240,0.0488,87.4679,None,0.000,0.000
56.239,1,0.0430,0.0233,0.0489,71.0947,None,0.000,0.000
56.267,1,0.0434,0.0228,0.0490,69.8194,None,0.000,0.000
56.295,1,0.0436,0.0223,0.0490,44.2988,None,0.000,0.000
56.323,1,0.0438,0.0215,0.0488,91.9848,None,0.000,0.000
56.350,1,0.0438,0.0210,0.0485,69.4985,None,0.000,0.000
56.378,1,0.0437,0.0206,0.0483,35.0688,None,0.000,0.000
56.406,1,0.0436,0.0205,0.0482,58.4864,None,0.000,0.000
56.434,1,0.0436,0.0203,0.0480,114.1880,None,0.000,0.000
56.462,1,0.0435,0.0200,0.0479,23.0672,None,0.000,0.000
56.490,1,0.0436,0.0199,0.0480,58.3313,None,0.000,0.000
56.518,1,0.0438,0.0199,0.0481,53.9527,None,0.000,0.000
56.546,1,0.0439,0.0197,0.0481,18.7069,None,0.000,0.000
56.573,1,0.0439,0.0197,0.0481,94.7928,None,0.000,0.000
56.601,1,0.0438,0.0200,0.0482,17.8042,None,0.000,0.000
56.629,1,0.0439,0.0201,0.0483,143.6282,None,0.000,0.000
56.657,1,0.0438,0.0200,0.0482,56.0489,None,0.000,0.000
56.685,1,0.0438,0.0201,0.0482,53.6514,None,0.000,0.000
56.713,1,0.0438,0.0201,0.0482,19.0621,None,0.000,0.000
56.733,1,0.0438,0.0202,0.0482,4.9900,None,0.000,0.000
56.756,1,0.0437,0.0202,0.0482,15.6272,None,0.000,0.000
56.782,1,0.0437,0.0201,0.0481,34.5373,None,0.000,0.000
56.810,1,0.0437,0.0201,0.0481,53.1043,None,0.000,0.000
56.838,1,0.0437,0.0200,0.0480,14.9366,None,0.000,0.000
56.866,1,0.0436,0.0198,0.0479,17.7281,None,0.000,0.000
56.894,1,0.0437,0.0197,0.0480,45.2943,None,0.000,0.000
56.921,1,0.0437,0.0197,0.0479,36.7721,None,0.000,0.000
56.949,1,0.0438,0.0196,0.0479,47.4156,None,0.000,0.000
56.977,1,0.0437,0.0196,0.0479,59.9889,None,0.000,0.000
57.005,1,0.0437,0.0194,0.0478,68.0476,None,0.000,0.000
57.033,1,0.0436,0.0192,0.0476,25.6831,None,0.000,0.000
57.068,1,0.0436,0.0190,0.0475,26.4624,None,0.000,0.000
57.089,1,0.0435,0.0189,0.0474,33.9355,None,0.000,0.000
57.116,1,0.0436,0.0188,0.0474,53.2251,None,0.000,0.000
57.144,1,0.0438,0.0184,0.0475,50.8840,None,0.000,0.000
57.172,1,0.0439,0.0182,0.0476,110.7195,Orb Spawned,0.000,0.000
57.200,1,0.0440,0.0180,0.0476,39.6600,None,0.000,0.000
57.228,1,0.0442,0.0176,0.0476,72.8390,None,0.000,0.000
57.256,1,0.0441,0.0172,0.0474,98.3605,None,0.000,0.000
57.283,1,0.0440,0.0171,0.0472,30.3417,None,0.000,0.000
57.311,1,0.0440,0.0171,0.0472,73.6284,None,0.000,0.000
57.339,1,0.0436,0.0170,0.0469,79.4537,None,0.000,0.000
57.359,1,0.0432,0.0170,0.0464,38.8732,None,0.000,0.000
57.386,1,0.0421,0.0171,0.0454,69.8799,None,0.000,0.000
57.409,1,0.0394,0.0172,0.0430,115.1759,None,0.000,0.000
57.436,1,0.0331,0.0172,0.0374,251.0996,None,0.000,0.000
57.465,1,0.0258,0.0177,0.0313,323.9578,None,0.000,0.000
57.493,1,0.0210,0.0186,0.0281,479.5882,None,0.000,0.000
57.520,1,0.0183,0.0195,0.0267,201.3239,Movement Initiated,0.362,0.000
57.548,1,0.0161,0.0202,0.0259,213.1585,None,0.000,0.000
57.575,1,0.0145,0.0210,0.0255,227.8943,None,0.000,0.000
57.604,1,0.0126,0.0217,0.0251,261.0734,None,0.000,0.000
57.632,1,0.0108,0.0224,0.0248,68.3979,None,0.000,0.000
57.659,1,0.0086,0.0227,0.0243,253.3259,None,0.000,0.000
57.687,1,0.0067,0.0227,0.0237,141.8627,None,0.000,0.000
57.715,1,0.0056,0.0231,0.0237,116.1669,None,0.000,0.000
57.743,1,0.0048,0.0236,0.0241,70.9615,None,0.000,0.000
57.771,1,0.0043,0.0245,0.0248,61.8288,None,0.000,0.000
57.798,1,0.0035,0.0261,0.0264,282.6121,None,0.000,0.000
57.826,1,0.0014,0.0275,0.0276,195.3221,None,0.000,0.000
57.854,1,-0.0002,0.0270,0.0270,720.4859,None,0.000,0.000
57.882,1,-0.0026,0.0257,0.0259,644.0828,Hit,0.000,0.362
57.910,1,-0.0068,0.0262,0.0271,508.6271,None,0.000,0.000
57.938,1,-0.0117,0.0279,0.0302,391.8893,None,0.000,0.000
57.966,1,-0.0167,0.0275,0.0322,634.0883,None,0.000,0.000
57.994,1,-0.0205,0.0257,0.0329,177.4319,None,0.000,0.000
58.022,1,-0.0233,0.0238,0.0333,358.7951,None,0.000,0.000
58.049,1,-0.0258,0.0228,0.0344,408.2408,None,0.000,0.000
58.077,1,-0.0277,0.0223,0.0356,89.9211,None,0.000,0.000
58.105,1,-0.0291,0.0218,0.0364,445.9403,None,0.000,0.000
58.133,1,-0.0300,0.0201,0.0361,256.0795,None,0.000,0.000
58.161,1,-0.0308,0.0192,0.0363,469.7559,None,0.000,0.000
58.189,1,-0.0318,0.0189,0.0370,172.3297,None,0.000,0.000
58.216,1,-0.0334,0.0187,0.0383,248.1363,None,0.000,0.000
58.244,1,-0.0335,0.0208,0.0394,429.9311,None,0.000,0.000
58.272,1,-0.0344,0.0214,0.0405,552.1025,None,0.000,0.000
58.300,1,-0.0337,0.0201,0.0392,382.7791,None,0.000,0.000
58.327,1,-0.0327,0.0203,0.0385,586.5201,None,0.000,0.000
58.355,1,-0.0321,0.0220,0.0389,130.3262,None,0.000,0.000
58.384,1,-0.0306,0.0241,0.0389,403.5835,None,0.000,0.000
58.411,1,-0.0269,0.0262,0.0375,187.9292,None,0.000,0.000
58.439,1,-0.0221,0.0281,0.0357,130.3557,None,0.000,0.000
58.468,1,-0.0163,0.0307,0.0347,307.1485,None,0.000,0.000
58.495,1,-0.0091,0.0331,0.0343,309.8702,None,0.000,0.000
58.523,1,-0.0004,0.0345,0.0345,144.8167,None,0.000,0.000
58.550,1,0.0090,0.0352,0.0364,322.4100,None,0.000,0.000
58.578,1,0.0156,0.0346,0.0379,473.1225,None,0.000,0.000
58.606,1,0.0209,0.0341,0.0401,299.4891,None,0.000,0.000
58.634,1,0.0272,0.0340,0.0435,316.1153,None,0.000,0.000
58.662,1,0.0317,0.0336,0.0462,423.8962,None,0.000,0.000
58.690,1,0.0350,0.0332,0.0482,123.5368,None,0.000,0.000
58.717,1,0.0377,0.0334,0.0504,112.9916,None,0.000,0.000
58.745,1,0.0405,0.0339,0.0528,180.9120,None,0.000,0.000
58.773,1,0.0419,0.0336,0.0537,260.9634,None,0.000,0.000
