Timestamp,Trial,Adj_Sway_X,Adj_Sway_Z,Tilt_X,Tilt_Z,Stability_Score,Sway_Radius,Sway_Jerk,Stroop_Event,Stroop_RT
150.034,3,-0.0057,0.0005,0.05,0.33,97,0.0057,556.3728,Displayed,0.000
150.062,3,-0.0056,0.0005,0.05,0.35,96,0.0056,763.5988,Displayed,0.000
150.089,3,-0.0055,0.0005,0.05,0.36,96,0.0055,136.2252,Displayed,0.000
150.117,3,-0.0053,0.0005,0.05,0.38,96,0.0053,294.4730,Displayed,0.000
150.145,3,-0.0051,0.0005,0.05,0.39,96,0.0052,88.3143,Displayed,0.000
150.173,3,-0.0051,0.0005,0.05,0.40,96,0.0051,66.7291,Displayed,0.000
150.201,3,-0.0050,0.0005,0.05,0.41,96,0.0050,145.4809,Displayed,0.000
150.229,3,-0.0049,0.0005,0.05,0.41,96,0.0049,195.9977,Displayed,0.000
150.256,3,-0.0047,0.0006,0.05,0.42,96,0.0047,192.1815,Displayed,0.000
150.285,3,-0.0044,0.0006,0.05,0.42,96,0.0044,12.9564,Displayed,0.000
150.312,3,-0.0040,0.0007,0.06,0.42,96,0.0040,123.8378,Displayed,0.000
150.340,3,-0.0034,0.0007,0.06,0.42,96,0.0035,94.8953,Displayed,0.000
150.368,3,-0.0031,0.0008,0.06,0.41,96,0.0032,280.1192,Displayed,0.000
150.396,3,-0.0028,0.0008,0.06,0.41,96,0.0030,453.7122,Displayed,0.000
150.424,3,-0.0027,0.0009,0.06,0.40,96,0.0029,202.9701,Displayed,0.000
150.452,3,-0.0026,0.0009,0.06,0.39,96,0.0027,44.3175,Displayed,0.000
150.479,3,-0.0025,0.0009,0.06,0.38,96,0.0027,228.0117,Displayed,0.000
150.511,3,-0.0026,0.0009,0.07,0.37,96,0.0027,495.2548,Displayed,0.000
150.535,3,-0.0025,0.0010,0.07,0.37,96,0.0027,363.9469,Displayed,0.000
150.563,3,-0.0024,0.0010,0.07,0.36,96,0.0026,44.7155,Displayed,0.000
150.591,3,-0.0022,0.0011,0.07,0.35,96,0.0025,201.5836,Correct,1.796
150.618,3,-0.0020,0.0011,0.08,0.34,97,0.0023,412.0208,None,0.000
150.646,3,-0.0018,0.0011,0.08,0.33,97,0.0021,388.6465,None,0.000
150.674,3,-0.0017,0.0011,0.08,0.32,97,0.0021,696.2986,None,0.000
150.702,3,-0.0019,0.0012,0.08,0.32,97,0.0023,507.6045,None,0.000
150.730,3,-0.0021,0.0012,0.08,0.31,97,0.0024,313.2626,None,0.000
150.758,3,-0.0022,0.0012,0.09,0.30,97,0.0025,252.7037,None,0.000
150.785,3,-0.0022,0.0012,0.09,0.30,97,0.0024,131.2787,None,0.000
150.814,3,-0.0020,0.0012,0.09,0.29,97,0.0023,176.9917,None,0.000
150.841,3,-0.0018,0.0012,0.09,0.29,97,0.0022,635.8242,None,0.000
150.869,3,-0.0017,0.0012,0.09,0.28,97,0.0021,232.3397,None,0.000
150.897,3,-0.0018,0.0012,0.10,0.27,97,0.0021,129.0031,None,0.000
150.924,3,-0.0019,0.0012,0.10,0.27,97,0.0023,334.4383,None,0.000
150.952,3,-0.0020,0.0012,0.10,0.27,97,0.0024,335.6876,None,0.000
150.980,3,-0.0021,0.0012,0.10,0.26,97,0.0024,380.7667,None,0.000
151.008,3,-0.0021,0.0013,0.10,0.26,97,0.0024,520.9882,None,0.000
151.036,3,-0.0022,0.0013,0.10,0.26,97,0.0025,177.9292,None,0.000
151.064,3,-0.0022,0.0013,0.11,0.26,97,0.0026,48.8771,None,0.000
151.092,3,-0.0025,0.0013,0.11,0.26,97,0.0028,168.5621,None,0.000
151.119,3,-0.0028,0.0013,0.11,0.26,97,0.0031,514.4362,None,0.000
151.147,3,-0.0030,0.0013,0.11,0.26,97,0.0033,113.0734,None,0.000
151.175,3,-0.0031,0.0013,0.11,0.27,97,0.0034,92.0332,None,0.000
151.204,3,-0.0030,0.0013,0.11,0.27,97,0.0033,218.2261,None,0.000
151.231,3,-0.0031,0.0013,0.11,0.27,97,0.0034,49.3256,None,0.000
151.259,3,-0.0030,0.0013,0.12,0.28,97,0.0033,213.0056,None,0.000
151.287,3,-0.0028,0.0013,0.12,0.28,97,0.0031,282.7411,None,0.000
151.315,3,-0.0024,0.0013,0.12,0.28,97,0.0027,577.7358,None,0.000
151.342,3,-0.0019,0.0014,0.12,0.27,97,0.0023,351.4954,None,0.000
151.370,3,-0.0015,0.0014,0.12,0.27,97,0.0020,197.6179,None,0.000
151.398,3,-0.0014,0.0014,0.12,0.26,97,0.0019,260.2129,None,0.000
151.426,3,-0.0012,0.0014,0.12,0.25,97,0.0018,416.5562,None,0.000
151.454,3,-0.0012,0.0014,0.13,0.24,97,0.0018,538.0206,None,0.000
151.481,3,-0.0012,0.0014,0.13,0.23,97,0.0018,1124.8140,None,0.000
151.509,3,-0.0010,0.0014,0.13,0.23,97,0.0017,78.9193,None,0.000
151.537,3,-0.0011,0.0014,0.13,0.22,97,0.0018,1140.1350,None,0.000
151.565,3,-0.0012,0.0014,0.13,0.21,98,0.0019,1026.6460,None,0.000
151.593,3,-0.0013,0.0015,0.13,0.21,98,0.0020,328.5426,None,0.000
151.621,3,-0.0012,0.0015,0.13,0.20,98,0.0019,633.8841,None,0.000
151.649,3,-0.0011,0.0015,0.13,0.20,98,0.0019,132.6555,None,0.000
151.676,3,-0.0012,0.0015,0.14,0.19,98,0.0020,990.7491,None,0.000
151.704,3,-0.0012,0.0016,0.14,0.19,98,0.0020,562.0378,None,0.000
151.732,3,-0.0012,0.0016,0.14,0.18,98,0.0021,249.8073,None,0.000
151.760,3,-0.0011,0.0017,0.14,0.18,98,0.0020,85.4675,None,0.000
151.788,3,-0.0012,0.0017,0.14,0.18,98,0.0021,203.5313,Displayed,0.000
151.816,3,-0.0012,0.0018,0.15,0.17,98,0.0022,166.1505,Displayed,0.000
151.844,3,-0.0014,0.0019,0.15,0.17,98,0.0023,24.4198,Displayed,0.000
151.871,3,-0.0016,0.0019,0.15,0.17,98,0.0025,821.3753,Displayed,0.000
151.899,3,-0.0017,0.0019,0.15,0.17,98,0.0026,1161.3370,Displayed,0.000
151.927,3,-0.0018,0.0020,0.16,0.17,98,0.0026,571.7961,Displayed,0.000
151.955,3,-0.0019,0.0020,0.16,0.17,98,0.0028,475.1157,Displayed,0.000
151.983,3,-0.0020,0.0020,0.16,0.18,98,0.0029,435.3217,Displayed,0.000
152.011,3,-0.0021,0.0021,0.17,0.18,98,0.0030,136.0789,Displayed,0.000
152.038,3,-0.0022,0.0021,0.17,0.18,98,0.0030,332.2658,Displayed,0.000
152.066,3,-0.0023,0.0022,0.17,0.18,97,0.0031,121.8782,Displayed,0.000
152.094,3,-0.0025,0.0022,0.18,0.19,97,0.0033,337.6166,Displayed,0.000
152.122,3,-0.0027,0.0022,0.18,0.19,97,0.0035,77.9175,Displayed,0.000
152.150,3,-0.0030,0.0022,0.18,0.20,97,0.0038,347.3092,Displayed,0.000
152.178,3,-0.0033,0.0022,0.18,0.21,97,0.0039,29.6957,Displayed,0.000
152.205,3,-0.0035,0.0021,0.19,0.22,97,0.0041,484.0820,Displayed,0.000
152.233,3,-0.0039,0.0021,0.19,0.23,97,0.0044,292.2338,Displayed,0.000
152.261,3,-0.0042,0.0021,0.19,0.25,97,0.0047,670.0578,Displayed,0.000
152.289,3,-0.0044,0.0020,0.19,0.26,97,0.0048,98.6985,Displayed,0.000
152.317,3,-0.0045,0.0020,0.19,0.27,97,0.0049,190.7988,Displayed,0.000
152.345,3,-0.0048,0.0019,0.19,0.29,97,0.0051,874.5211,Displayed,0.000
152.373,3,-0.0050,0.0019,0.19,0.30,96,0.0053,372.1878,Correct,0.585
152.401,3,-0.0050,0.0018,0.19,0.32,96,0.0053,671.1779,None,0.000
152.428,3,-0.0047,0.0018,0.19,0.33,96,0.0050,381.8310,None,0.000
152.456,3,-0.0043,0.0017,0.19,0.34,96,0.0046,90.9546,None,0.000
152.484,3,-0.0042,0.0016,0.19,0.34,96,0.0045,423.8934,None,0.000
152.512,3,-0.0042,0.0015,0.19,0.35,96,0.0045,138.0867,None,0.000
152.540,3,-0.0045,0.0014,0.19,0.36,96,0.0047,811.6188,None,0.000
152.567,3,-0.0046,0.0013,0.18,0.37,96,0.0048,107.0475,None,0.000
152.596,3,-0.0046,0.0012,0.18,0.37,96,0.0048,210.3472,None,0.000
152.623,3,-0.0044,0.0012,0.18,0.38,96,0.0046,671.3956,None,0.000
152.651,3,-0.0042,0.0011,0.17,0.38,96,0.0043,247.1391,None,0.000
152.679,3,-0.0039,0.0010,0.17,0.39,96,0.0040,395.6984,None,0.000
152.707,3,-0.0036,0.0008,0.17,0.39,96,0.0037,260.5264,None,0.000
152.735,3,-0.0034,0.0007,0.16,0.38,96,0.0035,362.7620,None,0.000
152.762,3,-0.0032,0.0006,0.16,0.38,96,0.0033,345.1239,None,0.000
152.790,3,-0.0031,0.0004,0.15,0.38,96,0.0032,72.7725,None,0.000
152.818,3,-0.0030,0.0003,0.14,0.37,96,0.0031,146.3971,None,0.000
152.846,3,-0.0028,0.0002,0.14,0.37,96,0.0028,212.1951,None,0.000
152.874,3,-0.0028,0.0000,0.13,0.37,96,0.0028,181.1816,None,0.000
152.902,3,-0.0026,-0.0001,0.12,0.36,96,0.0026,138.2813,None,0.000
152.929,3,-0.0025,-0.0002,0.11,0.35,96,0.0025,253.9238,None,0.000
152.957,3,-0.0024,-0.0003,0.11,0.35,96,0.0024,228.8939,None,0.000
152.985,3,-0.0024,-0.0004,0.10,0.34,96,0.0024,570.7827,None,0.000
153.013,3,-0.0025,-0.0004,0.09,0.34,97,0.0025,226.9817,None,0.000
153.041,3,-0.0026,-0.0004,0.08,0.33,97,0.0027,54.4556,None,0.000
153.069,3,-0.0027,-0.0004,0.08,0.33,97,0.0027,292.8155,None,0.000
153.097,3,-0.0027,-0.0004,0.07,0.33,97,0.0027,16.3241,None,0.000
153.125,3,-0.0028,-0.0004,0.06,0.32,97,0.0028,57.9751,None,0.000
153.152,3,-0.0030,-0.0004,0.06,0.32,97,0.0030,157.0393,None,0.000
153.181,3,-0.0030,-0.0003,0.05,0.32,97,0.0030,212.8303,None,0.000
153.208,3,-0.0030,-0.0003,0.05,0.32,97,0.0030,491.5927,None,0.000
153.236,3,-0.0032,-0.0002,0.04,0.32,97,0.0032,299.5093,None,0.000
153.264,3,-0.0034,-0.0002,0.04,0.32,97,0.0034,91.2187,None,0.000
153.292,3,-0.0036,-0.0001,0.04,0.33,97,0.0036,204.1513,None,0.000
153.319,3,-0.0037,0.0000,0.03,0.33,97,0.0037,502.7487,None,0.000
153.347,3,-0.0039,0.0001,0.03,0.34,97,0.0039,141.7076,None,0.000
153.375,3,-0.0040,0.0001,0.03,0.34,97,0.0040,354.4137,None,0.000
153.403,3,-0.0041,0.0002,0.03,0.35,97,0.0041,81.0025,None,0.000
153.431,3,-0.0042,0.0003,0.03,0.35,96,0.0042,65.4759,None,0.000
153.458,3,-0.0043,0.0003,0.03,0.36,96,0.0043,50.9738,None,0.000
153.486,3,-0.0044,0.0004,0.03,0.37,96,0.0044,265.4585,None,0.000
153.514,3,-0.0045,0.0004,0.03,0.37,96,0.0045,333.0952,None,0.000
153.542,3,-0.0044,0.0004,0.03,0.38,96,0.0045,23.0219,None,0.000
153.577,3,-0.0042,0.0005,0.03,0.38,96,0.0042,457.7672,None,0.000
153.599,3,-0.0038,0.0005,0.04,0.39,96,0.0038,696.9262,None,0.000
153.626,3,-0.0032,0.0006,0.04,0.38,96,0.0033,289.6451,None,0.000
153.653,3,-0.0026,0.0006,0.04,0.38,96,0.0027,507.0957,None,0.000
153.675,3,-0.0025,0.0007,0.04,0.37,96,0.0026,242.0301,None,0.000
153.701,3,-0.0020,0.0007,0.04,0.36,96,0.0022,271.5584,None,0.000
153.724,3,-0.0018,0.0007,0.04,0.35,96,0.0019,521.2990,None,0.000
153.751,3,-0.0018,0.0008,0.04,0.34,97,0.0019,228.7828,None,0.000
153.779,3,-0.0018,0.0008,0.05,0.33,97,0.0020,252.7172,None,0.000
153.807,3,-0.0018,0.0009,0.05,0.32,97,0.0020,24.4607,None,0.000
153.835,3,-0.0019,0.0009,0.05,0.32,97,0.0021,20.4653,None,0.000
153.862,3,-0.0018,0.0009,0.05,0.31,97,0.0020,83.9276,None,0.000
153.890,3,-0.0017,0.0010,0.06,0.30,97,0.0020,270.0356,None,0.000
153.919,3,-0.0015,0.0010,0.06,0.29,97,0.0018,45.3600,None,0.000
153.946,3,-0.0014,0.0011,0.06,0.28,97,0.0018,249.9993,None,0.000
153.974,3,-0.0014,0.0011,0.07,0.27,97,0.0017,122.0112,None,0.000
154.002,3,-0.0011,0.0012,0.07,0.26,97,0.0016,41.2479,None,0.000
154.029,3,-0.0008,0.0012,0.07,0.25,97,0.0014,263.9402,None,0.000
154.057,3,-0.0007,0.0012,0.07,0.24,97,0.0014,170.7848,None,0.000
154.085,3,-0.0006,0.0013,0.08,0.23,98,0.0014,1518.8510,None,0.000
154.113,3,-0.0007,0.0013,0.08,0.22,98,0.0015,779.4252,None,0.000
154.141,3,-0.0008,0.0013,0.08,0.21,98,0.0015,1058.9380,None,0.000
154.168,3,-0.0008,0.0013,0.09,0.20,98,0.0015,1640.4670,None,0.000
154.196,3,-0.0007,0.0013,0.09,0.19,98,0.0015,796.5861,None,0.000
154.224,3,-0.0008,0.0013,0.09,0.19,98,0.0015,143.4030,None,0.000
154.252,3,-0.0007,0.0013,0.09,0.18,98,0.0015,257.3450,None,0.000
154.280,3,-0.0007,0.0013,0.10,0.17,98,0.0015,55.6817,None,0.000
154.308,3,-0.0007,0.0013,0.10,0.17,98,0.0015,659.8868,None,0.000
154.335,3,-0.0009,0.0013,0.10,0.16,98,0.0016,161.8504,None,0.000
154.363,3,-0.0009,0.0013,0.10,0.16,98,0.0015,716.1113,None,0.000
154.392,3,-0.0009,0.0013,0.10,0.15,98,0.0016,844.5549,None,0.000
154.419,3,-0.0011,0.0013,0.11,0.15,98,0.0017,682.3608,None,0.000
154.447,3,-0.0016,0.0012,0.11,0.15,98,0.0020,82.1780,None,0.000
154.475,3,-0.0020,0.0012,0.11,0.15,98,0.0023,290.1365,None,0.000
154.503,3,-0.0023,0.0012,0.11,0.16,98,0.0026,347.8729,None,0.000
154.530,3,-0.0025,0.0011,0.11,0.16,98,0.0028,78.3390,None,0.000
154.558,3,-0.0026,0.0011,0.11,0.17,98,0.0028,349.6214,None,0.000
154.586,3,-0.0028,0.0011,0.11,0.18,98,0.0030,102.2659,None,0.000
154.614,3,-0.0029,0.0010,0.11,0.19,98,0.0031,459.3897,None,0.000
154.642,3,-0.0031,0.0010,0.11,0.20,98,0.0032,100.2861,None,0.000
154.670,3,-0.0032,0.0010,0.11,0.20,98,0.0034,189.9608,None,0.000
154.698,3,-0.0032,0.0009,0.11,0.21,98,0.0034,341.7992,None,0.000
154.725,3,-0.0033,0.0009,0.11,0.22,98,0.0034,85.6029,None,0.000
154.753,3,-0.0034,0.0009,0.11,0.23,97,0.0035,71.0782,None,0.000
154.781,3,-0.0037,0.0008,0.11,0.24,97,0.0038,736.9710,None,0.000
154.809,3,-0.0041,0.0008,0.11,0.25,97,0.0042,332.1273,Displayed,0.000
154.837,3,-0.0045,0.0008,0.10,0.26,97,0.0045,71.7933,Displayed,0.000
154.865,3,-0.0048,0.0007,0.10,0.28,97,0.0048,311.1479,Displayed,0.000
154.893,3,-0.0049,0.0007,0.10,0.29,97,0.0049,26.5741,Displayed,0.000
154.920,3,-0.0049,0.0007,0.10,0.31,97,0.0050,679.1848,Displayed,0.000
154.948,3,-0.0047,0.0007,0.10,0.32,97,0.0048,26.9623,Displayed,0.000
154.976,3,-0.0046,0.0007,0.10,0.33,97,0.0046,264.4843,Displayed,0.000
155.004,3,-0.0047,0.0007,0.10,0.34,96,0.0047,604.8137,Displayed,0.000
155.032,3,-0.0049,0.0008,0.09,0.35,96,0.0050,200.5839,Displayed,0.000
155.053,3,-0.0048,0.0008,0.09,0.36,96,0.0049,643.0846,Displayed,0.000
155.080,3,-0.0049,0.0008,0.09,0.37,96,0.0050,574.9160,Displayed,0.000
155.102,3,-0.0048,0.0008,0.09,0.38,96,0.0049,289.0385,Displayed,0.000
155.130,3,-0.0047,0.0009,0.09,0.39,96,0.0048,214.2717,Displayed,0.000
155.157,3,-0.0046,0.0009,0.09,0.39,96,0.0047,363.1207,Displayed,0.000
155.185,3,-0.0048,0.0009,0.09,0.40,96,0.0048,107.9405,Displayed,0.000
155.213,3,-0.0049,0.0009,0.09,0.41,96,0.0050,176.9301,Displayed,0.000
155.241,3,-0.0051,0.0009,0.09,0.41,96,0.0052,130.9198,Displayed,0.000
155.268,3,-0.0051,0.0009,0.09,0.42,96,0.0052,207.7389,Displayed,0.000
155.296,3,-0.0050,0.0009,0.09,0.43,96,0.0051,196.4100,Displayed,0.000
155.324,3,-0.0046,0.0010,0.09,0.43,96,0.0047,193.7167,Displayed,0.000
155.352,3,-0.0042,0.0010,0.09,0.44,96,0.0043,140.2923,Displayed,0.000
155.380,3,-0.0039,0.0010,0.10,0.43,96,0.0040,372.6531,Displayed,0.000
155.407,3,-0.0038,0.0010,0.10,0.43,96,0.0040,322.9702,Displayed,0.000
155.435,3,-0.0039,0.0010,0.10,0.43,96,0.0040,466.0164,Displayed,0.000
155.464,3,-0.0041,0.0010,0.10,0.43,96,0.0042,719.9082,Displayed,0.000
155.491,3,-0.0043,0.0010,0.10,0.43,96,0.0044,240.5791,Correct,0.696
155.519,3,-0.0044,0.0011,0.10,0.43,96,0.0045,196.3708,None,0.000
155.547,3,-0.0044,0.0011,0.10,0.43,96,0.0045,227.8579,None,0.000
155.575,3,-0.0042,0.0011,0.10,0.43,96,0.0043,18.6307,None,0.000
155.602,3,-0.0040,0.0011,0.10,0.43,96,0.0041,294.5438,None,0.000
155.630,3,-0.0041,0.0011,0.10,0.43,96,0.0042,526.3392,None,0.000
155.658,3,-0.0043,0.0011,0.10,0.43,96,0.0044,255.1996,None,0.000
155.686,3,-0.0044,0.0011,0.10,0.44,96,0.0045,727.6641,None,0.000
155.710,3,-0.0043,0.0011,0.10,0.44,96,0.0045,144.8399,None,0.000
155.742,3,-0.0040,0.0011,0.10,0.44,96,0.0041,259.1627,None,0.000
155.770,3,-0.0037,0.0011,0.10,0.43,96,0.0039,248.9384,None,0.000
155.797,3,-0.0036,0.0011,0.11,0.43,96,0.0037,121.5839,None,0.000
155.825,3,-0.0033,0.0011,0.11,0.43,96,0.0035,69.0371,None,0.000
155.853,3,-0.0031,0.0011,0.11,0.42,96,0.0033,21.0695,None,0.000
155.881,3,-0.0025,0.0011,0.11,0.41,96,0.0027,389.0569,None,0.000
155.909,3,-0.0020,0.0011,0.11,0.40,96,0.0023,234.3237,None,0.000
155.937,3,-0.0013,0.0012,0.11,0.38,96,0.0018,204.9907,None,0.000
155.958,3,-0.0014,0.0012,0.11,0.37,96,0.0018,143.3716,None,0.000
155.978,3,-0.0008,0.0012,0.11,0.36,96,0.0014,172.9012,None,0.000
156.006,3,-0.0005,0.0012,0.11,0.34,96,0.0013,397.8227,None,0.000
156.034,3,-0.0001,0.0012,0.11,0.32,97,0.0012,547.6992,None,0.000
156.062,3,0.0003,0.0011,0.11,0.29,97,0.0012,402.2175,None,0.000
156.090,3,0.0007,0.0011,0.11,0.27,97,0.0013,366.1606,None,0.000
156.118,3,0.0010,0.0011,0.11,0.25,97,0.0015,511.8193,None,0.000
156.146,3,0.0016,0.0011,0.11,0.22,98,0.0019,687.3404,None,0.000
156.173,3,0.0020,0.0011,0.11,0.19,98,0.0023,56.1340,None,0.000
156.202,3,0.0026,0.0011,0.11,0.16,98,0.0029,356.5039,None,0.000
156.229,3,0.0032,0.0012,0.11,0.13,98,0.0034,212.3920,None,0.000
156.257,3,0.0035,0.0012,0.11,0.10,100,0.0037,114.1240,None,0.000
156.285,3,0.0035,0.0012,0.12,0.07,100,0.0037,909.3102,None,0.000
156.312,3,0.0035,0.0012,0.12,0.04,100,0.0037,1466.6070,None,0.000
156.340,3,0.0036,0.0012,0.12,0.01,100,0.0038,943.8064,None,0.000
156.372,3,0.0037,0.0012,0.12,359.98,100,0.0039,479.0909,None,0.000
156.396,3,0.0041,0.0012,0.12,359.96,100,0.0042,805.1526,None,0.000
156.424,3,0.0044,0.0013,0.12,359.93,100,0.0046,567.1496,None,0.000
156.452,3,0.0043,0.0013,0.12,359.91,100,0.0045,103.2378,None,0.000
156.480,3,0.0041,0.0013,0.12,359.89,98,0.0043,334.5354,None,0.000
156.507,3,0.0039,0.0013,0.12,359.87,98,0.0041,470.8327,None,0.000
156.528,3,0.0036,0.0013,0.12,359.85,98,0.0039,490.5915,None,0.000
156.552,3,0.0037,0.0013,0.12,359.84,98,0.0040,110.2795,None,0.000
156.577,3,0.0037,0.0013,0.12,359.83,98,0.0039,109.7291,None,0.000
156.605,3,0.0036,0.0013,0.12,359.81,98,0.0038,187.5324,None,0.000
156.633,3,0.0034,0.0013,0.13,359.80,98,0.0036,197.2920,None,0.000
156.661,3,0.0033,0.0012,0.13,359.79,98,0.0035,369.6215,None,0.000
156.689,3,0.0033,0.0012,0.13,359.78,97,0.0035,17.4330,None,0.000
156.717,3,0.0032,0.0012,0.13,359.78,97,0.0034,455.8685,None,0.000
156.744,3,0.0032,0.0011,0.13,359.77,97,0.0034,200.5893,None,0.000
156.772,3,0.0033,0.0011,0.12,359.76,97,0.0035,36.3697,None,0.000
156.800,3,0.0034,0.0011,0.12,359.75,97,0.0035,212.7789,None,0.000
156.828,3,0.0031,0.0011,0.12,359.75,97,0.0032,86.5760,None,0.000
156.856,3,0.0022,0.0011,0.12,359.75,97,0.0025,37.1142,None,0.000
156.883,3,0.0010,0.0011,0.12,359.76,97,0.0015,151.6939,None,0.000
156.911,3,-0.0001,0.0011,0.12,359.77,97,0.0011,288.1603,None,0.000
156.939,3,-0.0009,0.0011,0.12,359.79,98,0.0014,1268.0650,None,0.000
156.967,3,-0.0018,0.0012,0.12,359.81,98,0.0022,734.1694,None,0.000
156.995,3,-0.0023,0.0012,0.12,359.84,98,0.0026,845.4350,None,0.000
157.023,3,-0.0025,0.0011,0.12,359.87,98,0.0028,741.0286,None,0.000
157.051,3,-0.0029,0.0011,0.12,359.90,100,0.0031,463.7247,None,0.000
157.078,3,-0.0029,0.0011,0.12,359.92,100,0.0031,626.8676,None,0.000
157.106,3,-0.0026,0.0011,0.12,359.95,100,0.0028,8.7763,None,0.000
157.134,3,-0.0021,0.0011,0.12,359.96,100,0.0023,247.3063,None,0.000
157.162,3,-0.0016,0.0010,0.12,359.98,100,0.0019,334.8749,None,0.000
157.190,3,-0.0010,0.0010,0.12,359.99,100,0.0014,1243.5820,None,0.000
157.218,3,-0.0005,0.0010,0.12,359.99,100,0.0012,531.8485,None,0.000
157.246,3,0.0001,0.0010,0.12,359.99,100,0.0010,126.6158,None,0.000
157.273,3,0.0004,0.0010,0.12,359.99,100,0.0011,127.2428,None,0.000
157.301,3,0.0004,0.0010,0.12,359.99,100,0.0011,260.2391,None,0.000
157.329,3,0.0002,0.0010,0.12,359.99,100,0.0010,21.3857,None,0.000
157.356,3,-0.0001,0.0010,0.12,359.99,100,0.0010,275.0004,None,0.000
157.385,3,-0.0004,0.0011,0.12,359.99,100,0.0011,57.8959,None,0.000
157.412,3,-0.0012,0.0011,0.12,0.00,100,0.0016,375.5076,None,0.000
157.440,3,-0.0021,0.0011,0.12,0.01,100,0.0024,266.7651,None,0.000
157.468,3,-0.0029,0.0012,0.12,0.03,100,0.0032,33.7040,None,0.000
157.496,3,-0.0038,0.0012,0.12,0.05,100,0.0040,77.1273,None,0.000
157.524,3,-0.0044,0.0012,0.12,0.08,100,0.0046,620.6287,None,0.000
157.551,3,-0.0047,0.0012,0.12,0.10,100,0.0049,394.9107,None,0.000
157.579,3,-0.0050,0.0012,0.12,0.13,98,0.0051,62.0896,None,0.000
157.607,3,-0.0051,0.0012,0.12,0.16,98,0.0052,521.3677,None,0.000
157.635,3,-0.0050,0.0012,0.12,0.18,98,0.0052,151.1300,None,0.000
157.663,3,-0.0048,0.0012,0.12,0.20,98,0.0050,1132.6100,None,0.000
157.691,3,-0.0045,0.0012,0.12,0.22,97,0.0047,261.2667,None,0.000
157.719,3,-0.0041,0.0012,0.12,0.24,97,0.0042,1674.4480,None,0.000
157.746,3,-0.0038,0.0012,0.12,0.25,97,0.0040,56.6233,None,0.000
157.774,3,-0.0037,0.0012,0.12,0.26,97,0.0038,705.0053,None,0.000
157.802,3,-0.0036,0.0012,0.12,0.26,97,0.0038,262.1467,Displayed,0.000
157.830,3,-0.0036,0.0012,0.12,0.27,97,0.0038,241.2585,Displayed,0.000
157.858,3,-0.0035,0.0012,0.12,0.28,97,0.0037,459.7775,Displayed,0.000
157.886,3,-0.0035,0.0013,0.12,0.28,97,0.0037,502.1126,Displayed,0.000
157.914,3,-0.0035,0.0013,0.12,0.29,97,0.0037,320.9382,Displayed,0.000
157.942,3,-0.0035,0.0013,0.12,0.29,97,0.0038,351.6293,Displayed,0.000
157.969,3,-0.0035,0.0013,0.12,0.30,97,0.0038,50.1980,Displayed,0.000
157.997,3,-0.0038,0.0013,0.13,0.31,97,0.0041,505.7022,Displayed,0.000
158.025,3,-0.0040,0.0013,0.13,0.31,97,0.0042,450.6213,Displayed,0.000
158.046,3,-0.0040,0.0014,0.13,0.32,97,0.0042,208.4263,Displayed,0.000
158.074,3,-0.0042,0.0014,0.13,0.33,97,0.0044,124.2947,Displayed,0.000
158.095,3,-0.0043,0.0015,0.13,0.33,96,0.0046,290.2087,Displayed,0.000
158.122,3,-0.0043,0.0015,0.13,0.34,96,0.0046,133.9232,Displayed,0.000
158.151,3,-0.0041,0.0015,0.13,0.35,96,0.0044,72.8806,Displayed,0.000
158.178,3,-0.0037,0.0016,0.13,0.35,96,0.0040,203.5200,Displayed,0.000
158.206,3,-0.0034,0.0016,0.14,0.35,96,0.0037,507.1697,Displayed,0.000
158.234,3,-0.0032,0.0017,0.14,0.35,96,0.0036,26.5358,Displayed,0.000
158.262,3,-0.0032,0.0017,0.14,0.35,96,0.0036,479.2767,Displayed,0.000
158.290,3,-0.0030,0.0018,0.14,0.35,96,0.0035,479.1787,Displayed,0.000
158.318,3,-0.0026,0.0018,0.15,0.34,96,0.0032,136.6353,Displayed,0.000
158.345,3,-0.0023,0.0018,0.15,0.34,96,0.0029,340.9377,Displayed,0.000
158.373,3,-0.0018,0.0018,0.15,0.33,96,0.0025,296.5302,Displayed,0.000
158.401,3,-0.0014,0.0018,0.15,0.32,96,0.0023,291.8282,Displayed,0.000
158.429,3,-0.0010,0.0018,0.16,0.30,97,0.0021,208.0088,Displayed,0.000
158.457,3,-0.0007,0.0018,0.16,0.29,97,0.0020,207.0589,Displayed,0.000
158.485,3,-0.0006,0.0018,0.16,0.27,97,0.0019,132.4595,Displayed,0.000
158.512,3,-0.0005,0.0018,0.16,0.26,97,0.0018,220.4129,Displayed,0.000
158.533,3,-0.0007,0.0017,0.16,0.25,97,0.0019,396.0019,Displayed,0.000
158.556,3,-0.0007,0.0017,0.16,0.24,97,0.0018,100.6587,Displayed,0.000
158.582,3,-0.0007,0.0016,0.16,0.23,97,0.0018,655.3351,Displayed,0.000
158.610,3,-0.0008,0.0016,0.16,0.22,97,0.0018,157.7578,Displayed,0.000
158.637,3,-0.0008,0.0016,0.16,0.21,97,0.0018,94.4249,Displayed,0.000
158.665,3,-0.0008,0.0016,0.16,0.20,97,0.0018,81.4006,Displayed,0.000
158.693,3,-0.0008,0.0016,0.16,0.20,97,0.0018,83.6956,Displayed,0.000
158.721,3,-0.0011,0.0016,0.16,0.19,97,0.0019,540.2883,Displayed,0.000
